STRUCTURE,STRUCTURE_ID,freq,reporter,product,indicators,TIME_PERIOD,OBS_VALUE
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTBASE,2010,4000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTBASE,2021,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTBASE,2022,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTBASE,2023,9000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTBASE,2024,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2003,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2008,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2009,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2014,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2016,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2018,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2003,742133855
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2004,1011726830
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2005,519826323
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2006,492859346
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2007,370473147
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2008,240330748
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2009,149645431
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2010,275845401
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2011,243292786
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2012,218759848
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2013,272808386
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2014,167750125
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2015,172012384
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2016,157350940
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2017,119863577
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2018,81041254
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2019,59402816
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2020,70584111
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2021,70000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2022,66000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2023,90000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODQNT,2024,90000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2003,181754271
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2004,167971969
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2005,144596029
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2006,96487499
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2007,101869872
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2008,99121949
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2009,122227308
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2010,227221690
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2011,199994911
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2012,190300406
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2013,346484575
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2014,252051121
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2015,302589380
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2016,271852082
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2017,260970790
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2018,257629087
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2019,281303311
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2020,250995082
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2021,266000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2022,330000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2023,320000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PRODVAL,2024,313818328
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALBASE,2021,7000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALBASE,2022,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALBASE,2023,20000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2003,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2010,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2014,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,PVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2003,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2004,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2005,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2006,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2007,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2008,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2009,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2010,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2011,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2012,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2013,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2014,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2015,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2016,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2017,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2018,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2019,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2020,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2021,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2022,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2023,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,QNTUNIT,2024,p/st
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODQNT,2021,9000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODQNT,2022,8000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODQNT,2023,2400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODQNT,2024,3200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODVAL,2021,1500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODVAL,2022,1500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODVAL,2023,1150000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCPRODVAL,2024,2240037
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTBASE,2021,900000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTBASE,2022,2000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTBASE,2023,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTBASE,2024,400000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALBASE,2021,500000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALBASE,2022,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALBASE,2023,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112220,SCVALFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2003,285926350
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2004,259946540
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2006,556897660
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2007,677697850
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2008,1092823000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2009,1054906900
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2010,1138081280
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2011,1757948440
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2012,1483416590
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2013,1459910400
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2014,1506609030
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2015,2219824200
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2016,1565753250
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2017,1325396110
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2018,974213494
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2019,1027111471
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2020,1222761224
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2021,1284795943
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2022,1855206416
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2023,1955757563
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,EXPVAL,2024,1723532217
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2003,1018078460
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2004,1631314120
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2006,3387519510
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2007,5226243010
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2008,11038634090
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2009,10627570130
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2010,22962581980
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2011,19333677570
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2012,10130303090
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2013,4427082640
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2014,3758166270
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2015,3826516730
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2016,3185592590
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2017,3232364650
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2018,4205160242
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2019,6220456206
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2020,6906997481
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2021,9807307569
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2022,24009777561
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2023,20674197429
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,IMPVAL,2024,11999658254
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODQNT,2021,90000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODQNT,2022,87183349
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODQNT,2023,120000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODQNT,2024,60000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODVAL,2021,1297244015
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODVAL,2022,1722174978
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODVAL,2023,1637605164
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNPRODVAL,2024,1035694425
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTBASE,2021,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTBASE,2023,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTBASE,2024,10000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNVALFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,OWNVALFLAG,2023,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2003,400000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2004,800000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2005,800
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2008,400000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2009,300000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2010,500000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2011,500000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2012,200000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2013,300000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2014,400000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2021,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2022,5000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2023,30000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTBASE,2024,50000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2007,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2008,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2009,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2010,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2011,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2012,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2013,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2014,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2017,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2018,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2022,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2023,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PQNTFLAG,2024,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2003,3600000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2004,4000000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2005,925573819
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2006,1139122612
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2007,1130479127
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2008,1198507202
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2009,598499176
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2010,1497923255
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2011,497434937
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2012,400000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2013,597801652
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2014,399469280
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2015,739693403
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2016,850823030
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2017,492874218
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2018,281106457
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2019,87073097
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2020,75651176
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2021,60000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2022,90000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2023,120000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODQNT,2024,66100000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2003,797419417
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2004,1382357892
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2005,2212447128
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2006,3149332124
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2007,4669515359
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2008,7196386532
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2009,6654165898
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2010,7862202578
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2011,6957878038
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2012,3888498058
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2013,2119316661
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2014,1627680330
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2015,1666487578
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2016,1759568280
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2017,1408890528
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2018,1038520594
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2019,940593777
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2020,700000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2021,1500000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2022,1730738978
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2023,1647232164
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PRODVAL,2024,1046343425
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2003,20
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2004,200000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2005,300000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2019,500000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2020,700000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALBASE,2021,500000000
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2003,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2004,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2005,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2007,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2008,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2009,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2011,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2012,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2013,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2014,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2019,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2020,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2021,:R
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2022,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2023,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,PVALFLAG,2024,:E
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2003,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2004,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2005,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2006,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2007,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2008,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2009,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2010,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2011,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2012,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2013,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2014,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2015,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2016,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2017,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2018,PST
dataflow,ESTAT:DS-059358(1.0),A,EU27_2020,26112240,QNTUNIT,2019,PST
